"id": "1","label": "InletTemp"#
2022/11/17 00:07:27#23
2022/11/17 00:17:27#23
2022/11/17 00:27:27#23
2022/11/17 00:37:27#23
2022/11/17 00:47:27#23
2022/11/17 00:57:27#24
2022/11/17 01:07:27#23
2022/11/17 01:17:27#23
2022/11/17 01:27:27#23
2022/11/17 01:37:27#23
2022/11/17 01:47:27#23
2022/11/17 01:57:27#23
2022/11/17 02:07:27#23
2022/11/17 02:17:27#23
2022/11/17 02:27:27#23
2022/11/17 02:37:27#23
2022/11/17 02:47:27#23
2022/11/17 02:57:27#23
2022/11/17 03:07:27#23
2022/11/17 03:17:27#23
2022/11/17 03:27:27#23
2022/11/17 03:37:27#23
2022/11/17 03:47:27#23
2022/11/17 03:57:27#23
2022/11/17 04:07:27#23
2022/11/17 04:17:27#23
2022/11/17 04:27:27#24
2022/11/17 04:37:27#23
2022/11/17 04:47:27#23
2022/11/17 04:57:27#24
2022/11/17 05:07:27#23
2022/11/17 05:17:27#24
2022/11/17 05:27:27#23
2022/11/17 05:37:27#23
2022/11/17 05:47:27#23
2022/11/17 05:57:27#23
2022/11/17 06:07:27#23
2022/11/17 06:17:27#23
2022/11/17 06:27:27#23
2022/11/17 06:37:27#23
2022/11/17 06:47:27#23
2022/11/17 06:57:27#23
2022/11/17 07:07:27#23
2022/11/17 07:17:27#23
2022/11/17 07:27:27#23
2022/11/17 07:37:27#24
2022/11/17 07:47:27#23
2022/11/17 07:57:27#23
2022/11/17 08:07:27#23
2022/11/17 08:17:27#23
2022/11/17 08:27:27#23
2022/11/17 08:37:27#23
2022/11/17 08:47:27#23
2022/11/17 08:57:27#23
2022/11/17 09:07:27#24
2022/11/17 09:17:27#23
2022/11/17 09:27:27#23
2022/11/17 09:37:27#23
2022/11/17 09:47:27#23
2022/11/17 09:57:27#23
2022/11/17 10:07:27#23
2022/11/17 10:17:27#23
2022/11/17 10:27:27#23
2022/11/17 10:37:27#23
2022/11/17 10:47:27#24
2022/11/17 10:57:27#23
2022/11/17 11:07:27#23
2022/11/17 11:17:27#23
2022/11/17 11:27:27#23
2022/11/17 11:37:27#23
2022/11/17 11:47:27#23
2022/11/17 11:57:27#23
2022/11/17 12:07:27#23
2022/11/17 12:17:27#23
2022/11/17 12:27:27#23
2022/11/17 12:37:27#23
2022/11/17 12:47:27#24
